product_id,sku,product_name,category,subcategory,brand,model_number,color,weight_g,release_year,warranty_months,wireless,resolution,unit_price,msrp,cost_price,currency,is_active,gst_rate_percent
386,SKU-000386,Dell Edge Mouse Graphite,Accessories,Mouse,Dell,DEL-152C,Black,929,2019,12,BT 5.2,,3280.0,3420.0,2330.0,INR,True,18
387,SKU-000387,"Samsung 24"" 75Hz Prime Monitor",Computers,Monitors,Samsung,SAM-827B,Silver,3331,2025,12,,5K,9430.0,9920.0,7530.0,INR,True,18
388,SKU-000388,HP Max Desktop 64GB/256GB,Computers,Desktops,HP,HP-150B,Silver,974,2019,24,,,26710.0,30090.0,15450.0,INR,True,18
389,SKU-000389,Logitech Edge Mouse Graphite,Accessories,Mouse,Logitech,LOG-919B,Blue,1081,2021,24,BT 5.2,,1860.0,2120.0,1420.0,INR,True,18
390,SKU-000390,Dell Lite Desktop 8GB/2TB,Computers,Desktops,Dell,DEL-197B,Silver,2591,2019,6,,,25000.0,26790.0,18870.0,INR,True,18
391,SKU-000391,HP Prime Mouse Graphite,Accessories,Mouse,HP,HP-534B,Silver,1130,2018,24,BT 5.1,,4740.0,5240.0,3020.0,INR,True,18
392,SKU-000392,Acer Ultra Desktop 16GB/4TB,Computers,Desktops,Acer,ACE-916C,Graphite,1952,2020,12,,,88720.0,99100.0,56490.0,INR,True,18
393,SKU-000393,Razer Lite Headset White,Accessories,Headsets,Razer,RAZ-918B,Blue,325,2018,12,BT 5.3,,3370.0,3440.0,2390.0,INR,True,18
394,SKU-000394,"Samsung 14"" 75Hz S Monitor",Computers,Monitors,Samsung,SAM-575B,Graphite,2777,2020,12,,4K,16530.0,18680.0,9480.0,INR,True,18
395,SKU-000395,Mi Pro Power Bank Silver,Mobiles & Tablets,Power Banks,Mi,MI-460A,Graphite,897,2021,24,,,2380.0,2580.0,1800.0,INR,True,18
396,SKU-000396,realme Prime Smartphone 32GB/256GB,Mobiles & Tablets,Smartphones,realme,REA-868X,Black,1275,2021,12,,4K,23050.0,24580.0,15690.0,INR,True,18
397,SKU-000397,Dell Edge Hubs & Dock Silver,Accessories,Hubs & Docks,Dell,DEL-190B,White,735,2025,12,,,4120.0,4470.0,2890.0,INR,True,18
398,SKU-000398,"LG 14"" 60Hz X Monitor",Computers,Monitors,LG,LG-452B,White,1050,2022,6,,1440p,6000.0,6860.0,3720.0,INR,True,18
399,SKU-000399,boAt Prime Headset White,Accessories,Headsets,boAt,BOA-437C,White,1496,2019,12,BT 5.0,,3220.0,3640.0,2350.0,INR,True,18
400,SKU-000400,Mi Edge Power Bank Black,Mobiles & Tablets,Power Banks,Mi,MI-906B,Red,462,2024,12,,,870.0,940.0,600.0,INR,True,18
401,SKU-000401,HP Edge Laptop 8GB/2TB,Computers,Laptops,HP,HP-762B,Blue,2354,2023,6,,,73570.0,76710.0,52120.0,INR,True,18
402,SKU-000402,HP Max Mouse Graphite,Accessories,Mouse,HP,HP-192C,Black,866,2025,12,BT 5.1,,4460.0,4730.0,3660.0,INR,True,18
403,SKU-000403,Logitech Lite Keyboard Black,Accessories,Keyboards,Logitech,LOG-256X,Space Grey,834,2019,12,BT 5.3,,5830.0,6060.0,3600.0,INR,True,18
404,SKU-000404,HP Edge Desktop 32GB/1TB,Computers,Desktops,HP,HP-302C,Blue,1419,2021,12,,,51430.0,57250.0,38250.0,INR,True,18
405,SKU-000405,HP Pro Desktop 8GB/256GB,Computers,Desktops,HP,HP-600Z,White,3223,2021,6,,,66390.0,73070.0,48610.0,INR,True,18
406,SKU-000406,Lenovo Pro Desktop 64GB/2TB,Computers,Desktops,Lenovo,LEN-739Z,Black,1668,2022,24,,,55640.0,61190.0,38400.0,INR,True,18
407,SKU-000407,Apple X Laptop 16GB/512GB,Computers,Laptops,Apple,APP-349Z,Silver,1194,2018,12,,,52700.0,58670.0,43520.0,INR,True,18
408,SKU-000408,"LG 16"" 165Hz Pro Monitor",Computers,Monitors,LG,LG-891B,Silver,1645,2022,12,,1080p,21200.0,24290.0,17040.0,INR,True,18
409,SKU-000409,Belkin Pro Hubs & Dock Space Grey,Accessories,Hubs & Docks,Belkin,BEL-521X,Black,929,2019,12,,,910.0,1030.0,640.0,INR,True,18
410,SKU-000410,Dell Mini Desktop 16GB/512GB,Computers,Desktops,Dell,DEL-302B,Graphite,2196,2023,24,,,48060.0,54010.0,33460.0,INR,True,18
411,SKU-000411,ASUS Pro Laptop 64GB/4TB,Computers,Laptops,ASUS,ASU-897C,Black,1407,2019,12,,,36680.0,39700.0,23250.0,INR,True,18
412,SKU-000412,realme Air Smartphone 8GB/1TB,Mobiles & Tablets,Smartphones,realme,REA-696B,Silver,494,2025,24,,5K,39280.0,44830.0,29470.0,INR,True,18
413,SKU-000413,"BenQ 13"" 144Hz Ultra Monitor",Computers,Monitors,BenQ,BEN-952Z,White,2941,2024,12,,8K,13150.0,13820.0,7950.0,INR,True,18
414,SKU-000414,Dell S Hubs & Dock Graphite,Accessories,Hubs & Docks,Dell,DEL-218A,Silver,1136,2022,12,,,3940.0,4270.0,2290.0,INR,True,18
415,SKU-000415,Acer Edge Desktop 16GB/2TB,Computers,Desktops,Acer,ACE-688A,Blue,2223,2024,24,,,60390.0,68750.0,48420.0,INR,True,18
416,SKU-000416,Samsung Air Wearable Black,Mobiles & Tablets,Wearables,Samsung,SAM-333C,Graphite,712,2024,12,BT 5.0,,14300.0,15820.0,8180.0,INR,True,18
417,SKU-000417,Logitech Plus Webcam Silver,Accessories,Webcams,Logitech,LOG-586X,Blue,830,2022,12,,1440p,1770.0,1970.0,1110.0,INR,True,18
418,SKU-000418,Belkin Plus Hubs & Dock Space Grey,Accessories,Hubs & Docks,Belkin,BEL-503X,Red,330,2018,12,,,2490.0,2790.0,1650.0,INR,True,18
419,SKU-000419,Corsair Max Keyboard Graphite,Accessories,Keyboards,Corsair,COR-552X,Graphite,454,2021,6,BT 5.1,,5950.0,6500.0,3360.0,INR,True,18
420,SKU-000420,OnePlus Max Smartphone 64GB/1TB,Mobiles & Tablets,Smartphones,OnePlus,ONE-440B,Space Grey,831,2020,12,,4K,6000.0,6540.0,3930.0,INR,True,18
421,SKU-000421,URBN Prime Power Bank Space Grey,Mobiles & Tablets,Power Banks,URBN,URB-997Z,Silver,626,2021,12,,,1860.0,1930.0,1260.0,INR,True,18
422,SKU-000422,Anker Pro Hubs & Dock Silver,Accessories,Hubs & Docks,Anker,ANK-279A,White,900,2025,24,,,800.0,830.0,460.0,INR,True,18
423,SKU-000423,Amazfit S Wearable Black,Mobiles & Tablets,Wearables,Amazfit,AMA-665Z,Graphite,295,2024,12,BT 5.2,,10740.0,11630.0,8490.0,INR,True,18
424,SKU-000424,Mi Edge Power Bank Red,Mobiles & Tablets,Power Banks,Mi,MI-439X,Space Grey,592,2022,12,,,2100.0,2160.0,1730.0,INR,True,18
425,SKU-000425,Logitech S Webcam Blue,Accessories,Webcams,Logitech,LOG-605C,Graphite,871,2018,6,,1080p,2630.0,2820.0,2190.0,INR,True,18
426,SKU-000426,Ambrane Ultra Power Bank Silver,Mobiles & Tablets,Power Banks,Ambrane,AMB-624B,Graphite,1230,2025,6,,,780.0,800.0,510.0,INR,True,18
427,SKU-000427,AverMedia Pro Webcam Space Grey,Accessories,Webcams,AverMedia,AVE-247B,Red,1057,2018,12,,1440p,3390.0,3620.0,2120.0,INR,True,18
428,SKU-000428,boAt Ultra Wearable Silver,Mobiles & Tablets,Wearables,boAt,BOA-657A,Blue,418,2024,24,BT 5.0,,3730.0,4280.0,2370.0,INR,True,18
429,SKU-000429,Ambrane Mini Power Bank Graphite,Mobiles & Tablets,Power Banks,Ambrane,AMB-384C,White,1059,2025,6,,,1700.0,1740.0,1360.0,INR,True,18
430,SKU-000430,boAt Lite Wearable Red,Mobiles & Tablets,Wearables,boAt,BOA-926A,White,881,2022,24,BT 5.1,,10320.0,10740.0,6350.0,INR,True,18
431,SKU-000431,Noise X Wearable Space Grey,Mobiles & Tablets,Wearables,Noise,NOI-492C,Graphite,1254,2020,12,BT 5.2,,8370.0,8710.0,7050.0,INR,True,18
432,SKU-000432,Corsair Mini Mouse Blue,Accessories,Mouse,Corsair,COR-512A,Graphite,749,2022,12,BT 5.3,,2110.0,2180.0,1550.0,INR,True,18
433,SKU-000433,HP Ultra Webcam Black,Accessories,Webcams,HP,HP-308Z,Blue,50,2024,24,,1440p,5440.0,6040.0,3130.0,INR,True,18
434,SKU-000434,Keychron Ultra Keyboard Silver,Accessories,Keyboards,Keychron,KEY-648X,Graphite,925,2024,6,BT 5.2,,700.0,790.0,590.0,INR,True,18
435,SKU-000435,Logitech Air Headset Red,Accessories,Headsets,Logitech,LOG-930C,Silver,947,2019,12,BT 5.3,,3320.0,3390.0,2140.0,INR,True,18
436,SKU-000436,Acer X Laptop 32GB/1TB,Computers,Laptops,Acer,ACE-716C,Space Grey,3295,2021,6,,,37680.0,43030.0,22510.0,INR,True,18
437,SKU-000437,Apple S Smartphone 64GB/256GB,Mobiles & Tablets,Smartphones,Apple,APP-414B,Graphite,662,2020,24,,1080p,31330.0,34930.0,22860.0,INR,True,18
438,SKU-000438,Dell Air Webcam Blue,Accessories,Webcams,Dell,DEL-611C,Space Grey,1265,2020,24,,1440p,5250.0,5650.0,3760.0,INR,True,18
439,SKU-000439,URBN Max Power Bank White,Mobiles & Tablets,Power Banks,URBN,URB-446A,Blue,914,2019,24,,,1720.0,1930.0,1090.0,INR,True,18
440,SKU-000440,Acer Air Desktop 16GB/4TB,Computers,Desktops,Acer,ACE-846C,Silver,2334,2020,12,,,54770.0,61780.0,30940.0,INR,True,18
441,SKU-000441,HP Ultra Desktop 8GB/2TB,Computers,Desktops,HP,HP-999C,White,2146,2024,24,,,49370.0,52620.0,32940.0,INR,True,18
442,SKU-000442,Razer X Keyboard Silver,Accessories,Keyboards,Razer,RAZ-621C,Red,948,2021,12,BT 5.2,,1620.0,1860.0,960.0,INR,True,18
443,SKU-000443,"BenQ 14"" 120Hz X Monitor",Computers,Monitors,BenQ,BEN-123Z,Black,1983,2019,12,,1440p,37460.0,38430.0,23990.0,INR,True,18
444,SKU-000444,WD Prime Storag Space Grey,Computers,Storage,WD,WD-615A,Blue,1085,2018,6,,,8950.0,10270.0,7480.0,INR,True,18
445,SKU-000445,Mi Prime Power Bank White,Mobiles & Tablets,Power Banks,Mi,MI-401C,Space Grey,1206,2021,12,,,1080.0,1170.0,890.0,INR,True,18
446,SKU-000446,Lenovo X Tablet 8GB/512GB,Mobiles & Tablets,Tablets,Lenovo,LEN-896B,Black,711,2022,12,,4K,8010.0,8760.0,5140.0,INR,True,18
447,SKU-000447,"BenQ 14"" 144Hz Plus Monitor",Computers,Monitors,BenQ,BEN-499Z,Red,2036,2024,12,,1080p,17340.0,19230.0,14460.0,INR,True,18
448,SKU-000448,UGREEN S Hubs & Dock Space Grey,Accessories,Hubs & Docks,UGREEN,UGR-173X,Red,978,2020,12,,,3900.0,3990.0,2700.0,INR,True,18
449,SKU-000449,HP Lite Hubs & Dock Space Grey,Accessories,Hubs & Docks,HP,HP-730B,Black,1254,2024,12,,,7890.0,8940.0,6080.0,INR,True,18
450,SKU-000450,Logitech Edge Mouse Black,Accessories,Mouse,Logitech,LOG-549B,Silver,890,2021,12,BT 5.1,,1630.0,1850.0,940.0,INR,True,18
451,SKU-000451,Noise X Wearable Graphite,Mobiles & Tablets,Wearables,Noise,NOI-116A,Space Grey,1178,2021,12,BT 5.0,,5010.0,5180.0,2860.0,INR,True,18
452,SKU-000452,Apple Mini Wearable Graphite,Mobiles & Tablets,Wearables,Apple,APP-267Z,Graphite,50,2023,12,BT 5.2,,2340.0,2460.0,1860.0,INR,True,18
453,SKU-000453,Apple Max Laptop 32GB/2TB,Computers,Laptops,Apple,APP-130X,Silver,2517,2019,12,,,114180.0,118250.0,77020.0,INR,True,18
454,SKU-000454,Lenovo Prime Desktop 64GB/256GB,Computers,Desktops,Lenovo,LEN-445C,Blue,1669,2020,6,,,35740.0,38310.0,23060.0,INR,True,18
455,SKU-000455,Apple Air Wearable White,Mobiles & Tablets,Wearables,Apple,APP-462C,Graphite,878,2018,12,BT 5.2,,7780.0,8230.0,6450.0,INR,True,18
456,SKU-000456,Ambrane Max Power Bank Silver,Mobiles & Tablets,Power Banks,Ambrane,AMB-961X,White,846,2020,6,,,3630.0,3860.0,2940.0,INR,True,18
457,SKU-000457,Acer Pro Desktop 8GB/256GB,Computers,Desktops,Acer,ACE-574A,White,2327,2019,12,,,25370.0,25990.0,15590.0,INR,True,18
458,SKU-000458,Dell Prime Hubs & Dock Blue,Accessories,Hubs & Docks,Dell,DEL-887B,Black,473,2021,12,,,2340.0,2540.0,1810.0,INR,True,18
459,SKU-000459,Logitech Plus Webcam Red,Accessories,Webcams,Logitech,LOG-998B,White,1180,2025,12,,8K,2880.0,3150.0,1770.0,INR,True,18
460,SKU-000460,Mi X Power Bank Graphite,Mobiles & Tablets,Power Banks,Mi,MI-836A,Silver,469,2025,12,,,2730.0,2880.0,1810.0,INR,True,18
461,SKU-000461,Dell Prime Mouse Red,Accessories,Mouse,Dell,DEL-245A,Blue,1036,2024,6,BT 5.1,,1630.0,1750.0,1250.0,INR,True,18
462,SKU-000462,ASUS X Laptop 16GB/256GB,Computers,Laptops,ASUS,ASU-348A,White,1297,2018,6,,,69420.0,71710.0,50870.0,INR,True,18
463,SKU-000463,Redragon Lite Keyboard White,Accessories,Keyboards,Redragon,RED-893A,Red,50,2024,12,BT 5.0,,700.0,730.0,540.0,INR,True,18
464,SKU-000464,Seagate Prime Storag Silver,Computers,Storage,Seagate,SEA-206A,White,808,2020,24,,,6540.0,7280.0,3630.0,INR,True,18
465,SKU-000465,"LG 32"" 60Hz Edge Monitor",Computers,Monitors,LG,LG-173A,Red,275,2019,24,,8K,13720.0,14820.0,8710.0,INR,True,18
466,SKU-000466,Motorola Pro Smartphone 32GB/2TB,Mobiles & Tablets,Smartphones,Motorola,MOT-506A,Red,796,2021,6,,1440p,40020.0,45660.0,32500.0,INR,True,18
467,SKU-000467,Anker Plus Power Bank Graphite,Mobiles & Tablets,Power Banks,Anker,ANK-765B,Graphite,959,2024,6,,,1930.0,2190.0,1510.0,INR,True,18
468,SKU-000468,Apple Edge Smartphone 32GB/256GB,Mobiles & Tablets,Smartphones,Apple,APP-189B,Silver,564,2019,6,,4K,34180.0,35750.0,24720.0,INR,True,18
469,SKU-000469,Sony Ultra Headset White,Accessories,Headsets,Sony,SON-605Z,Red,1204,2023,12,BT 5.0,,6390.0,6520.0,4770.0,INR,True,18
470,SKU-000470,HP Plus Laptop 16GB/4TB,Computers,Laptops,HP,HP-494X,Blue,2228,2021,24,,,60720.0,63150.0,48010.0,INR,True,18
471,SKU-000471,HP Pro Laptop 16GB/2TB,Computers,Laptops,HP,HP-920A,White,1898,2022,12,,,52840.0,58340.0,37890.0,INR,True,18
472,SKU-000472,HP Ultra Mouse Silver,Accessories,Mouse,HP,HP-456A,Space Grey,490,2024,6,BT 5.1,,4300.0,4420.0,2980.0,INR,True,18
473,SKU-000473,Dell X Mouse Silver,Accessories,Mouse,Dell,DEL-871C,Space Grey,716,2021,6,BT 5.3,,3170.0,3570.0,2060.0,INR,True,18
474,SKU-000474,realme Lite Smartphone 32GB/1TB,Mobiles & Tablets,Smartphones,realme,REA-101B,Space Grey,1187,2019,24,,1440p,46320.0,48460.0,34590.0,INR,True,18
475,SKU-000475,Lenovo Air Laptop 32GB/1TB,Computers,Laptops,Lenovo,LEN-165Z,Black,2513,2025,12,,,60520.0,61850.0,50260.0,INR,True,18
476,SKU-000476,Apple S Laptop 16GB/2TB,Computers,Laptops,Apple,APP-631A,Graphite,2017,2021,12,,,54250.0,58960.0,36860.0,INR,True,18
477,SKU-000477,Corsair Air Keyboard Graphite,Accessories,Keyboards,Corsair,COR-221B,Red,851,2025,24,BT 5.1,,700.0,760.0,570.0,INR,True,18
478,SKU-000478,Samsung Lite Wearable Space Grey,Mobiles & Tablets,Wearables,Samsung,SAM-363A,Black,291,2021,24,BT 5.2,,6900.0,7640.0,4030.0,INR,True,18
479,SKU-000479,Samsung X Tablet 8GB/2TB,Mobiles & Tablets,Tablets,Samsung,SAM-411A,Black,1443,2019,24,,1080p,25700.0,28120.0,15800.0,INR,True,18
480,SKU-000480,"LG 14"" 144Hz Max Monitor",Computers,Monitors,LG,LG-763Z,Graphite,242,2022,12,,1440p,8280.0,9100.0,5670.0,INR,True,18
481,SKU-000481,"Acer 32"" 75Hz Air Monitor",Computers,Monitors,Acer,ACE-555A,Silver,991,2025,12,,4K,9820.0,10200.0,6160.0,INR,True,18
482,SKU-000482,ASUS Lite Laptop 8GB/512GB,Computers,Laptops,ASUS,ASU-922C,Graphite,1923,2023,12,,,77290.0,88530.0,63570.0,INR,True,18
483,SKU-000483,Xiaomi Plus Smartphone 8GB/512GB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-901Z,Space Grey,563,2022,12,,1080p,33940.0,38220.0,19430.0,INR,True,18
484,SKU-000484,Seagate Pro Storag Blue,Computers,Storage,Seagate,SEA-360A,Red,1287,2021,6,,,5780.0,6240.0,4890.0,INR,True,18
485,SKU-000485,"LG 15.6"" 120Hz Ultra Monitor",Computers,Monitors,LG,LG-472Z,Graphite,2161,2020,12,,4K,6000.0,6560.0,4770.0,INR,True,18
486,SKU-000486,Amazfit Mini Wearable White,Mobiles & Tablets,Wearables,Amazfit,AMA-635A,Silver,808,2021,12,BT 5.2,,1200.0,1240.0,930.0,INR,True,18
487,SKU-000487,Keychron S Keyboard White,Accessories,Keyboards,Keychron,KEY-324X,Silver,879,2023,12,BT 5.3,,2900.0,2970.0,1780.0,INR,True,18
488,SKU-000488,Logitech Plus Keyboard Graphite,Accessories,Keyboards,Logitech,LOG-486C,White,812,2022,6,BT 5.3,,6220.0,6440.0,3820.0,INR,True,18
489,SKU-000489,Logitech Plus Webcam Blue,Accessories,Webcams,Logitech,LOG-668X,Black,808,2024,6,,5K,3390.0,3650.0,2220.0,INR,True,18
490,SKU-000490,Razer Air Mouse Blue,Accessories,Mouse,Razer,RAZ-162A,White,88,2019,12,BT 5.2,,4100.0,4700.0,2390.0,INR,True,18
491,SKU-000491,AverMedia Mini Webcam Red,Accessories,Webcams,AverMedia,AVE-158A,Red,268,2021,12,,1440p,3790.0,3940.0,2180.0,INR,True,18
492,SKU-000492,Mi Pro Power Bank Blue,Mobiles & Tablets,Power Banks,Mi,MI-637A,White,403,2020,24,,,1750.0,1890.0,1010.0,INR,True,18
493,SKU-000493,Logitech Plus Mouse Blue,Accessories,Mouse,Logitech,LOG-371X,Blue,911,2020,6,BT 5.3,,910.0,940.0,710.0,INR,True,18
494,SKU-000494,Noise Lite Wearable Space Grey,Mobiles & Tablets,Wearables,Noise,NOI-778C,Black,925,2019,24,BT 5.3,,11210.0,11440.0,8230.0,INR,True,18
495,SKU-000495,JBL Edge Headset Black,Accessories,Headsets,JBL,JBL-742Z,Black,365,2025,24,BT 5.0,,3650.0,3900.0,3060.0,INR,True,18
496,SKU-000496,realme S Tablet 16GB/1TB,Mobiles & Tablets,Tablets,realme,REA-248X,Silver,2404,2023,24,,1080p,21130.0,22600.0,17790.0,INR,True,18
497,SKU-000497,Razer Pro Mouse Red,Accessories,Mouse,Razer,RAZ-569A,Blue,588,2021,6,BT 5.2,,1860.0,1920.0,1090.0,INR,True,18
498,SKU-000498,Razer Ultra Mouse Graphite,Accessories,Mouse,Razer,RAZ-421Z,White,937,2019,12,BT 5.0,,2720.0,2990.0,1610.0,INR,True,18
499,SKU-000499,Samsung Mini Tablet 64GB/512GB,Mobiles & Tablets,Tablets,Samsung,SAM-167X,Space Grey,1754,2025,24,,1440p,20220.0,21250.0,17110.0,INR,True,18
500,SKU-000500,Apple Prime Tablet 16GB/1TB,Mobiles & Tablets,Tablets,Apple,APP-903X,Space Grey,2499,2021,12,,1080p,8980.0,10320.0,6250.0,INR,True,18
501,SKU-000501,HP Air Mouse Graphite,Accessories,Mouse,HP,HP-825A,Red,1108,2023,12,BT 5.1,,1590.0,1720.0,1210.0,INR,True,18
502,SKU-000502,Lenovo X Desktop 64GB/2TB,Computers,Desktops,Lenovo,LEN-675Z,Graphite,721,2024,12,,,55150.0,62070.0,34200.0,INR,True,18
503,SKU-000503,Corsair Plus Mouse Space Grey,Accessories,Mouse,Corsair,COR-526B,White,682,2020,24,BT 5.2,,1810.0,1890.0,1460.0,INR,True,18
504,SKU-000504,Dell Air Desktop 16GB/256GB,Computers,Desktops,Dell,DEL-699X,Silver,2080,2024,12,,,60650.0,69350.0,46590.0,INR,True,18
505,SKU-000505,Apple Ultra Tablet 64GB/256GB,Mobiles & Tablets,Tablets,Apple,APP-152X,Silver,816,2019,6,,4K,20220.0,20930.0,14980.0,INR,True,18
506,SKU-000506,"Samsung 32"" 60Hz Max Monitor",Computers,Monitors,Samsung,SAM-642X,Silver,3020,2022,24,,8K,19870.0,20770.0,13940.0,INR,True,18
507,SKU-000507,OnePlus Lite Smartphone 64GB/4TB,Mobiles & Tablets,Smartphones,OnePlus,ONE-700C,Red,616,2021,12,,1080p,26570.0,29260.0,14840.0,INR,True,18
508,SKU-000508,Apple Air Wearable White,Mobiles & Tablets,Wearables,Apple,APP-980C,Graphite,517,2021,12,BT 5.2,,4700.0,5170.0,3800.0,INR,True,18
509,SKU-000509,Noise Pro Wearable Red,Mobiles & Tablets,Wearables,Noise,NOI-798X,White,566,2023,6,BT 5.3,,12300.0,12800.0,8240.0,INR,True,18
510,SKU-000510,Logitech S Headset White,Accessories,Headsets,Logitech,LOG-576C,Silver,1188,2021,12,BT 5.0,,1710.0,1760.0,1200.0,INR,True,18
511,SKU-000511,Crucial Max Storag Graphite,Computers,Storage,Crucial,CRU-338C,Graphite,636,2023,12,,,1790.0,1950.0,1410.0,INR,True,18
512,SKU-000512,URBN Max Power Bank White,Mobiles & Tablets,Power Banks,URBN,URB-755B,Space Grey,924,2019,6,,,1400.0,1500.0,960.0,INR,True,18
513,SKU-000513,realme X Tablet 64GB/256GB,Mobiles & Tablets,Tablets,realme,REA-580Z,Blue,1408,2023,24,,8K,19250.0,21490.0,15630.0,INR,True,18
514,SKU-000514,Logitech Air Headset Space Grey,Accessories,Headsets,Logitech,LOG-279X,Graphite,987,2018,24,BT 5.1,,500.0,540.0,370.0,INR,True,18
515,SKU-000515,HyperX S Headset Silver,Accessories,Headsets,HyperX,HYP-399Z,Graphite,835,2021,24,BT 5.1,,4000.0,4120.0,3190.0,INR,True,18
516,SKU-000516,Lenovo Ultra Tablet 32GB/512GB,Mobiles & Tablets,Tablets,Lenovo,LEN-941A,Red,1732,2025,24,,8K,25600.0,27660.0,14600.0,INR,True,18
517,SKU-000517,HP X Desktop 64GB/4TB,Computers,Desktops,HP,HP-378A,Black,1944,2018,12,,,60240.0,61860.0,48050.0,INR,True,18
518,SKU-000518,HP Max Desktop 16GB/512GB,Computers,Desktops,HP,HP-371B,Black,1712,2018,6,,,60280.0,67210.0,36640.0,INR,True,18
519,SKU-000519,Dell Max Laptop 64GB/1TB,Computers,Laptops,Dell,DEL-175Z,Space Grey,1258,2023,12,,,135000.0,143160.0,107990.0,INR,True,18
520,SKU-000520,Dell Mini Webcam Black,Accessories,Webcams,Dell,DEL-185C,White,456,2022,6,,1080p,5750.0,5950.0,3400.0,INR,True,18
521,SKU-000521,Motorola Ultra Smartphone 16GB/1TB,Mobiles & Tablets,Smartphones,Motorola,MOT-449Z,Blue,215,2020,12,,8K,9280.0,9770.0,5950.0,INR,True,18
522,SKU-000522,Xiaomi Air Smartphone 64GB/1TB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-834A,White,1186,2022,6,,5K,27250.0,30580.0,17510.0,INR,True,18
523,SKU-000523,Acer Max Laptop 16GB/2TB,Computers,Laptops,Acer,ACE-923X,Silver,2371,2021,24,,,74490.0,77170.0,62520.0,INR,True,18
524,SKU-000524,SanDisk Air Storag White,Computers,Storage,SanDisk,SAN-113B,Red,710,2021,6,,,10020.0,10480.0,8440.0,INR,True,18
525,SKU-000525,Anker Ultra Power Bank Red,Mobiles & Tablets,Power Banks,Anker,ANK-533Z,Red,1073,2023,24,,,1350.0,1510.0,900.0,INR,True,18
526,SKU-000526,Dell Pro Laptop 16GB/4TB,Computers,Laptops,Dell,DEL-397B,Graphite,2956,2025,24,,,102640.0,110710.0,64320.0,INR,True,18
527,SKU-000527,Dell Ultra Desktop 32GB/512GB,Computers,Desktops,Dell,DEL-261A,White,1506,2025,12,,,40050.0,43750.0,25450.0,INR,True,18
528,SKU-000528,Samsung Mini Wearable Red,Mobiles & Tablets,Wearables,Samsung,SAM-838C,Black,1709,2023,6,BT 5.2,,15460.0,16650.0,10100.0,INR,True,18
529,SKU-000529,"Dell 15.6"" 75Hz Lite Monitor",Computers,Monitors,Dell,DEL-744B,Blue,2049,2018,12,,4K,13580.0,15210.0,10050.0,INR,True,18
530,SKU-000530,"BenQ 24"" 60Hz Prime Monitor",Computers,Monitors,BenQ,BEN-208A,Red,373,2024,12,,5K,13380.0,14870.0,10800.0,INR,True,18
531,SKU-000531,"BenQ 16"" 144Hz Edge Monitor",Computers,Monitors,BenQ,BEN-425X,Graphite,1943,2024,24,,4K,12720.0,14110.0,7200.0,INR,True,18
532,SKU-000532,URBN X Power Bank Black,Mobiles & Tablets,Power Banks,URBN,URB-207X,Black,908,2022,12,,,1020.0,1070.0,560.0,INR,True,18
533,SKU-000533,HP Prime Desktop 8GB/1TB,Computers,Desktops,HP,HP-773A,Silver,2731,2023,12,,,27660.0,28760.0,20610.0,INR,True,18
534,SKU-000534,Xiaomi Air Smartphone 8GB/256GB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-132C,Silver,922,2020,24,,1080p,20370.0,21460.0,16680.0,INR,True,18
535,SKU-000535,realme Max Smartphone 64GB/512GB,Mobiles & Tablets,Smartphones,realme,REA-345B,Blue,118,2024,24,,4K,19640.0,20550.0,11650.0,INR,True,18
536,SKU-000536,Keychron Prime Keyboard Red,Accessories,Keyboards,Keychron,KEY-219A,Space Grey,494,2024,12,BT 5.1,,700.0,740.0,490.0,INR,True,18
537,SKU-000537,"ASUS 16"" 75Hz Air Monitor",Computers,Monitors,ASUS,ASU-866B,Blue,1758,2019,24,,4K,12310.0,13520.0,8630.0,INR,True,18
538,SKU-000538,Lenovo Edge Laptop 64GB/512GB,Computers,Laptops,Lenovo,LEN-975Z,Space Grey,2186,2023,12,,,70980.0,75770.0,40720.0,INR,True,18
539,SKU-000539,boAt S Wearable Blue,Mobiles & Tablets,Wearables,boAt,BOA-157A,Silver,1181,2021,24,BT 5.2,,9210.0,9430.0,5210.0,INR,True,18
540,SKU-000540,"Dell 13"" 120Hz Pro Monitor",Computers,Monitors,Dell,DEL-333C,Silver,1633,2022,12,,4K,6000.0,6330.0,3550.0,INR,True,18
541,SKU-000541,UGREEN Air Hubs & Dock Blue,Accessories,Hubs & Docks,UGREEN,UGR-390A,White,555,2018,24,,,5250.0,5900.0,3300.0,INR,True,18
542,SKU-000542,Belkin S Hubs & Dock Silver,Accessories,Hubs & Docks,Belkin,BEL-153B,Silver,1060,2020,12,,,2770.0,2850.0,2230.0,INR,True,18
543,SKU-000543,UGREEN Air Hubs & Dock Blue,Accessories,Hubs & Docks,UGREEN,UGR-959C,White,704,2021,24,,,2280.0,2410.0,1480.0,INR,True,18
544,SKU-000544,Noise Mini Wearable Silver,Mobiles & Tablets,Wearables,Noise,NOI-276C,Silver,1002,2020,24,BT 5.0,,8580.0,9130.0,5580.0,INR,True,18
545,SKU-000545,URBN Prime Power Bank Silver,Mobiles & Tablets,Power Banks,URBN,URB-572B,Graphite,511,2023,12,,,3970.0,4130.0,2970.0,INR,True,18
